"player_name","class","position","games_played","games_started","number","height","bats","throws","hometown","high_school","player_id","player_url","team_id","year","team_name","conference_id","conference","division","season_id","prev_team_id"
"Holden Breeze","Jr.","INF",66,66,5,"5-9","RIGHT","RIGHT","Gilbert, AZ","Mesquite HS","7829601","https://stats.ncaa.org/players/7829601",548250,2023,"Oral Roberts",819,"Summit League",1,16340,527
"Mac McCroskey","Sr.","INF",66,66,12,"6-1","RIGHT","RIGHT","Springdale, AR","Springdale-Harber HS","7829604","https://stats.ncaa.org/players/7829604",548250,2023,"Oral Roberts",819,"Summit League",1,16340,527
"Jacob Widener","So.","P",30,2,30,"6-7","RIGHT","LEFT","San Marcos, CA","","7829605","https://stats.ncaa.org/players/7829605",548250,2023,"Oral Roberts",819,"Summit League",1,16340,527
"Andrew Roach","Sr.","P",7,0,37,"6-2","RIGHT","RIGHT","","Springdale HS","7829606","https://stats.ncaa.org/players/7829606",548250,2023,"Oral Roberts",819,"Summit League",1,16340,527
"Justin Quinn","Sr.","OF",47,47,13,"6-1","LEFT","RIGHT","Chandler, AZ","Basha HS","7829609","https://stats.ncaa.org/players/7829609",548250,2023,"Oral Roberts",819,"Summit League",1,16340,527
"Dawson Walls","Fr.","C",1,0,15,"6-2","RIGHT","RIGHT","Farmington, NM","Argyle HS","7829610","https://stats.ncaa.org/players/7829610",548250,2023,"Oral Roberts",819,"Summit League",1,16340,527
"Brooks Fowler","So.","UT",17,17,39,"6-2","RIGHT","RIGHT","Jenks, OK","Jenks HS","7829611","https://stats.ncaa.org/players/7829611",548250,2023,"Oral Roberts",819,"Summit League",1,16340,527
"Harley Gollert","Sr.","P",18,17,11,"6-0","RIGHT","LEFT","Toronto, Canada","St. Michaels College School","7977445","https://stats.ncaa.org/players/7977445",548250,2023,"Oral Roberts",819,"Summit League",1,16340,527
"Drew Stahl","Jr.","INF",63,63,28,"6-0","RIGHT","RIGHT","Castle Rock, CO","Mountain Vista HS","7977448","https://stats.ncaa.org/players/7977448",548250,2023,"Oral Roberts",819,"Summit League",1,16340,527
"Ryan Blackwell","Jr.","C",14,6,16,"6-0","RIGHT","RIGHT","Amarillo, TX","Amarillo HS","7977449","https://stats.ncaa.org/players/7977449",548250,2023,"Oral Roberts",819,"Summit League",1,16340,527
"Caleb Isaacs","Jr.","P",29,0,21,"6-2","RIGHT","LEFT","Edmond, OK","Edmond North HS","7977452","https://stats.ncaa.org/players/7977452",548250,2023,"Oral Roberts",819,"Summit League",1,16340,527
"Conner Floyd","Jr.","P",3,0,25,"6-2","LEFT","RIGHT","Bentonville, AR","Lifeway Christian HS","7977453","https://stats.ncaa.org/players/7977453",548250,2023,"Oral Roberts",819,"Summit League",1,16340,527
"Joshua Caravalho","So.","P",16,10,33,"6-7","RIGHT","RIGHT","Santa Clara, CA","The King's Academy","7977455","https://stats.ncaa.org/players/7977455",548250,2023,"Oral Roberts",819,"Summit League",1,16340,527
"Jacob Godman","Sr.","C",59,52,23,"6-2","RIGHT","RIGHT","","Palo Verde HS","7977447","https://stats.ncaa.org/players/7977447",548250,2023,"Oral Roberts",819,"Summit League",1,16340,527
"Max Lucas","Jr.","INF",12,4,26,"5-10","LEFT","RIGHT","Aledo, TX","Aledo HS","7977454","https://stats.ncaa.org/players/7977454",548250,2023,"Oral Roberts",819,"Summit League",1,16340,527
"Hudson Hart","Fr.","P",5,0,17,"6-3","RIGHT","RIGHT","Gretna, NE","Gretna HS","7977450","https://stats.ncaa.org/players/7977450",548250,2023,"Oral Roberts",819,"Summit League",1,16340,527
"Parker Ward","So.","UT",4,0,41,"5-11","RIGHT","RIGHT","Leedey, OK","Leedey HS","7977456","https://stats.ncaa.org/players/7977456",548250,2023,"Oral Roberts",819,"Summit League",1,16340,527
"Matt Hogan","Sr.","OF",63,61,10,"6-0","LEFT","RIGHT","","Half Hollow Hills East HS","7977444","https://stats.ncaa.org/players/7977444",548250,2023,"Oral Roberts",819,"Summit League",1,16340,527
"Sam Thompson","Jr.","OF",30,19,20,"6-0","LEFT","RIGHT","Owasso, OK","Owasso HS","7977446","https://stats.ncaa.org/players/7977446",548250,2023,"Oral Roberts",819,"Summit League",1,16340,527
"Jackson Jaha","Fr.","INF",9,3,22,"6-1","RIGHT","RIGHT","Happy Valley, OR","Clackamas HS","7982774","https://stats.ncaa.org/players/7982774",548252,2023,"Oregon",905,"Pac-12",1,16340,529
"Gus Rogers","Fr.","P",1,0,43,"6-3","LEFT","LEFT","Lake Oswego, OR","Lakeridge HS","7982821","https://stats.ncaa.org/players/7982821",548252,2023,"Oregon",905,"Pac-12",1,16340,529
"Drew Smith","Fr.","INF",28,24,17,"6-2","RIGHT","RIGHT","Clovis, CA","Buchanan HS","7982822","https://stats.ncaa.org/players/7982822",548252,2023,"Oregon",905,"Pac-12",1,16340,529
"Matthew Grabmann","Fr.","P",17,10,46,"6-1","BOTH","RIGHT","Dartmouth, Canada","TNXL Academy (Fla.)","7982823","https://stats.ncaa.org/players/7982823",548252,2023,"Oregon",905,"Pac-12",1,16340,529
"Gavin Grant","Sr.","INF",63,63,5,"5-10","RIGHT","RIGHT","Puyallup, WA","Puyallup HS","7829657","https://stats.ncaa.org/players/7829657",548252,2023,"Oregon",905,"Pac-12",1,16340,529
"Josiah Cromwick","Jr.","C",40,31,27,"6-1","RIGHT","RIGHT","Las Vegas, NV","Palo Verde HS","7829659","https://stats.ncaa.org/players/7829659",548252,2023,"Oregon",905,"Pac-12",1,16340,529
"Colby Shade","Jr.","OF",60,55,15,"6-1","RIGHT","RIGHT","Fort Collins, CO","Fort Collins HS","7829662","https://stats.ncaa.org/players/7829662",548252,2023,"Oregon",905,"Pac-12",1,16340,529
"Tanner Smith","Sr.","OF",63,63,31,"5-9","LEFT","RIGHT","Newport Beach, CA","Servite HS","7829667","https://stats.ncaa.org/players/7829667",548252,2023,"Oregon",905,"Pac-12",1,16340,529
"Logan Mercado","Jr.","P",21,11,20,"6-0","RIGHT","RIGHT","Pasco, WA","Tri-Cities Prep","7829668","https://stats.ncaa.org/players/7829668",548252,2023,"Oregon",905,"Pac-12",1,16340,529
"Tyler Ganus","Jr.","UT",22,0,37,"6-1","RIGHT","RIGHT","Los Angeles, CA","Harvard-Westlake HS","7829669","https://stats.ncaa.org/players/7829669",548252,2023,"Oregon",905,"Pac-12",1,16340,529
"Bryce Boettcher","Jr.","OF",51,15,40,"6-2","RIGHT","RIGHT","Eugene, OR","South Eugene HS","7829670","https://stats.ncaa.org/players/7829670",548252,2023,"Oregon",905,"Pac-12",1,16340,529
"Isaac Ayon","Jr.","P",0,0,1,"6-3","RIGHT","RIGHT","Fresno, CA","Buchanan HS","7829671","https://stats.ncaa.org/players/7829671",548252,2023,"Oregon",905,"Pac-12",1,16340,529
"Andrew Mosiello","Jr.","P",0,0,23,"6-2","RIGHT","RIGHT","Temecula, CA","Vista Murrieta HS","7829672","https://stats.ncaa.org/players/7829672",548252,2023,"Oregon",905,"Pac-12",1,16340,529
"Drew Cowley","Sr.","INF",63,62,15,"5-10","LEFT","RIGHT","Upland, CA","Upland HS","7829674","https://stats.ncaa.org/players/7829674",548252,2023,"Oregon",905,"Pac-12",1,16340,529
"Chase Meggers","Fr.","C",4,0,19,"6-0","LEFT","RIGHT","Rocklin, CA","Rocklin HS","7829675","https://stats.ncaa.org/players/7829675",548252,2023,"Oregon",905,"Pac-12",1,16340,529
"Jacob Walsh","So.","1B",62,61,25,"6-4","LEFT","LEFT","Las Vegas, NV","Desert Oasis HS","7829676","https://stats.ncaa.org/players/7829676",548252,2023,"Oregon",905,"Pac-12",1,16340,529
"Matt Dallas","Sr.","P",31,0,12,"6-0","RIGHT","RIGHT","Salida, CA","Gregori HS","7829678","https://stats.ncaa.org/players/7829678",548252,2023,"Oregon",905,"Pac-12",1,16340,529
"Bennett Thompson","So.","C",33,31,16,"5-10","RIGHT","RIGHT","Medford, OR","South Medford HS","7829679","https://stats.ncaa.org/players/7829679",548252,2023,"Oregon",905,"Pac-12",1,16340,529
"Anson Aroz","Fr.","C",17,6,77,"5-11","BOTH","RIGHT","Auburn, CA","Placer HS","7829680","https://stats.ncaa.org/players/7829680",548252,2023,"Oregon",905,"Pac-12",1,16340,529
"Jace Stoffal","Jr.","P",10,10,9,"6-3","RIGHT","RIGHT","Roseburg, OR","Roseburg HS","7829682","https://stats.ncaa.org/players/7829682",548252,2023,"Oregon",905,"Pac-12",1,16340,529
"Jacob Hughes","So.","P",13,0,33,"6-3","LEFT","RIGHT","Eagle, ID","Rocky Mountain HS","7829683","https://stats.ncaa.org/players/7829683",548252,2023,"Oregon",905,"Pac-12",1,16340,529
"Stone Churby","Sr.","P",0,0,52,"6-3","RIGHT","RIGHT","Brentwood, CA","Granada HS","7829685","https://stats.ncaa.org/players/7829685",548252,2023,"Oregon",905,"Pac-12",1,16340,529
"Turner Spoljaric","Fr.","P",17,8,32,"6-2","RIGHT","RIGHT","Lisle, Canada","","7982811","https://stats.ncaa.org/players/7982811",548252,2023,"Oregon",905,"Pac-12",1,16340,529
"Jackson Pace","Fr.","P",15,11,41,"6-5","RIGHT","RIGHT","Hollister, CA","San Benito HS","7982808","https://stats.ncaa.org/players/7982808",548252,2023,"Oregon",905,"Pac-12",1,16340,529
"Logan Olson","Fr.","P",8,0,53,"6-5","LEFT","LEFT","Farmington, MN","Academy of Holy Angels HS","7982806","https://stats.ncaa.org/players/7982806",548252,2023,"Oregon",905,"Pac-12",1,16340,529
"Dylan McShane","Fr.","P",21,0,49,"6-9","RIGHT","RIGHT","Stockton, CA","Saint Mary's HS","7982798","https://stats.ncaa.org/players/7982798",548252,2023,"Oregon",905,"Pac-12",1,16340,529
"Rikuu Nishida","Jr.","INF",63,63,56,"5-6","LEFT","RIGHT","Osaka, Japan","Tohoku HS","7982805","https://stats.ncaa.org/players/7982805",548252,2023,"Oregon",905,"Pac-12",1,16340,529
"Austin Anderson","Jr.","P",23,0,30,"6-3","RIGHT","RIGHT","Roseburg, OR","Roseburg HS","7982736","https://stats.ncaa.org/players/7982736",548252,2023,"Oregon",905,"Pac-12",1,16340,529
"Tafton Hensley","Jr.","INF",2,0,7,"6-2","RIGHT","RIGHT","Mooresville, NC","Mooresville HS","7982795","https://stats.ncaa.org/players/7982795",548252,2023,"Oregon",905,"Pac-12",1,16340,529
"Grayson Grinsell","Fr.","P",30,3,2,"6-1","LEFT","LEFT","Reno, NV","Reno HS","7982792","https://stats.ncaa.org/players/7982792",548252,2023,"Oregon",905,"Pac-12",1,16340,529
"Josh Mollerus","Sr.","P",28,0,40,"6-3","RIGHT","RIGHT","Campbell, CA","Bellarmine Prep","7982749","https://stats.ncaa.org/players/7982749",548252,2023,"Oregon",905,"Pac-12",1,16340,529
"Leo Uelmen","Fr.","P",14,10,39,"6-4","RIGHT","RIGHT","Las Vegas, NV","Faith Lutheran","7982813","https://stats.ncaa.org/players/7982813",548252,2023,"Oregon",905,"Pac-12",1,16340,529
"Ian Umlandt","Fr.","P",17,0,24,"6-0","LEFT","LEFT","Tualatin, OR","Sherwood HS","7982815","https://stats.ncaa.org/players/7982815",548252,2023,"Oregon",905,"Pac-12",1,16340,529
"Mason Lytle","Jr.","OF",6,1,13,"5-10","RIGHT","RIGHT","Pearland, TX","Pearland HS","7982775","https://stats.ncaa.org/players/7982775",548252,2023,"Oregon",905,"Pac-12",1,16340,529
"Carter Garate","Fr.","INF",19,6,3,"6-2","LEFT","RIGHT","Murrieta, CA","Murrieta Mesa HS","7982771","https://stats.ncaa.org/players/7982771",548252,2023,"Oregon",905,"Pac-12",1,16340,529
"Dominic Hellman","Fr.","INF",13,8,45,"6-6","RIGHT","RIGHT","Mill Creek, WA","Henry M. Jackson HS","7982773","https://stats.ncaa.org/players/7982773",548252,2023,"Oregon",905,"Pac-12",1,16340,529
"Owen Diodati","Jr.","OF",25,15,10,"6-3","LEFT","RIGHT","Niagara Falls, Canada","A.N. Myer Secondary","7982740","https://stats.ncaa.org/players/7982740",548252,2023,"Oregon",905,"Pac-12",1,16340,529
"Jack Brooks","Fr.","UT",0,0,36,"5-10","LEFT","RIGHT","Vacaville, CA","Vanden HS","7982754","https://stats.ncaa.org/players/7982754",548252,2023,"Oregon",905,"Pac-12",1,16340,529
"Towns King","Sr.","UT",13,2,38,"6-1","LEFT","RIGHT","San Clemente, CA","Woodbridge HS","7982713","https://stats.ncaa.org/players/7982713",548252,2023,"Oregon",905,"Pac-12",1,16340,529
"Sabin Ceballos","Jr.","INF",59,58,21,"6-3","RIGHT","RIGHT","Rio Grande, PR, Puerto Rico","Puerto Rico Baseball HS Academy","7982769","https://stats.ncaa.org/players/7982769",548252,2023,"Oregon",905,"Pac-12",1,16340,529
"Dallas Macias","Fr.","INF",33,17,4,"5-11","BOTH","RIGHT","Parker, CO","Regis Jesuit","7996739","https://stats.ncaa.org/players/7996739",548251,2023,"Oregon St.",905,"Pac-12",1,16340,528
"Tyce Peterson","Fr.","INF",15,8,54,"5-10","RIGHT","RIGHT","Kirkland, WA","Juanita","7996743","https://stats.ncaa.org/players/7996743",548251,2023,"Oregon St.",905,"Pac-12",1,16340,528
"Easton Talt","Fr.","C",21,12,31,"5-10","LEFT","RIGHT","Everett, WA","Sunrise Mountain (AZ)","7996745","https://stats.ncaa.org/players/7996745",548251,2023,"Oregon St.",905,"Pac-12",1,16340,528
"Braden Boisvert","Sr.","UT",15,0,55,"6-1","RIGHT","RIGHT","Sonoita, AZ","Empire","7829612","https://stats.ncaa.org/players/7829612",548251,2023,"Oregon St.",905,"Pac-12",1,16340,528
"Mason Guerra","So.","INF",58,52,9,"6-3","RIGHT","RIGHT","Beaverton, OR","Westview","7829614","https://stats.ncaa.org/players/7829614",548251,2023,"Oregon St.",905,"Pac-12",1,16340,528
"Ian Lawson","Jr.","P",19,1,34,"6-7","RIGHT","RIGHT","Hillsboro, OR","Century","7829615","https://stats.ncaa.org/players/7829615",548251,2023,"Oregon St.",905,"Pac-12",1,16340,528
"Justin Thorsteinson","Jr.","UT",10,4,33,"6-4","LEFT","LEFT","Langley, Canada","Langley Secondary School","7829618","https://stats.ncaa.org/players/7829618",548251,2023,"Oregon St.",905,"Pac-12",1,16340,528
"Brady Kasper","Jr.","OF",52,46,17,"6-1","LEFT","RIGHT","Mission Viejo, CA","Capistrano Valley","7829619","https://stats.ncaa.org/players/7829619",548251,2023,"Oregon St.",905,"Pac-12",1,16340,528
"Garret Forrester","Jr.","INF",61,61,44,"6-0","RIGHT","RIGHT","","","7829623","https://stats.ncaa.org/players/7829623",548251,2023,"Oregon St.",905,"Pac-12",1,16340,528
"Micah McDowell","Jr.","OF",56,54,12,"6-1","LEFT","RIGHT","","Foothills Composite","7829625","https://stats.ncaa.org/players/7829625",548251,2023,"Oregon St.",905,"Pac-12",1,16340,528
"Jaren Hunter","Jr.","P",7,7,40,"6-2","RIGHT","RIGHT","Damascus, OR","Sam Barlow","7829626","https://stats.ncaa.org/players/7829626",548251,2023,"Oregon St.",905,"Pac-12",1,16340,528
"Joey Mundt","Jr.","P",0,0,25,"6-5","RIGHT","RIGHT","Hughson, CA","Central Catholic","7829627","https://stats.ncaa.org/players/7829627",548251,2023,"Oregon St.",905,"Pac-12",1,16340,528
"Kyle Dernedde","Jr.","INF",52,49,15,"5-8","RIGHT","RIGHT","Tualatin, OR","Tualatin","7829629","https://stats.ncaa.org/players/7829629",548251,2023,"Oregon St.",905,"Pac-12",1,16340,528
"Ryan Brown","So.","P",25,0,50,"6-2","RIGHT","RIGHT","","","7829632","https://stats.ncaa.org/players/7829632",548251,2023,"Oregon St.",905,"Pac-12",1,16340,528
"A.J. Lattery","Jr.","P",19,9,19,"6-5","RIGHT","RIGHT","Prior Lake, MN","Prior Lake","7829634","https://stats.ncaa.org/players/7829634",548251,2023,"Oregon St.",905,"Pac-12",1,16340,528
"Ruben Cedillo","So.","OF",31,20,6,"5-10","RIGHT","RIGHT","Independence, OR","Central HS","7996712","https://stats.ncaa.org/players/7996712",548251,2023,"Oregon St.",905,"Pac-12",1,16340,528
"Jacob Kmatz","So.","P",14,14,35,"6-3","RIGHT","RIGHT","Albuquerque, NM","Sandia","7829638","https://stats.ncaa.org/players/7829638",548251,2023,"Oregon St.",905,"Pac-12",1,16340,528
"Mikey Kane","So.","INF",59,59,7,"6-3","RIGHT","RIGHT","","","7996716","https://stats.ncaa.org/players/7996716",548251,2023,"Oregon St.",905,"Pac-12",1,16340,528
"Tanner Smith","So.","C",43,39,8,"5-11","RIGHT","RIGHT","Chandler, AZ","Basha","7829640","https://stats.ncaa.org/players/7829640",548251,2023,"Oregon St.",905,"Pac-12",1,16340,528
"Jacob Krieg","Fr.","INF",12,4,22,"6-5","RIGHT","RIGHT","Antioch, CA","Clayton Valley","7996737","https://stats.ncaa.org/players/7996737",548251,2023,"Oregon St.",905,"Pac-12",1,16340,528
"Canon Reeder","Fr.","OF",19,6,23,"6-0","RIGHT","RIGHT","Bend, OR","Summit","7996744","https://stats.ncaa.org/players/7996744",548251,2023,"Oregon St.",905,"Pac-12",1,16340,528
"Travis Bazzana","So.","INF",61,60,37,"6-0","LEFT","RIGHT","Sydney, Australia","Turramurra","7829645","https://stats.ncaa.org/players/7829645",548251,2023,"Oregon St.",905,"Pac-12",1,16340,528
"David Grewe","So.","P",9,0,39,"6-2","RIGHT","RIGHT","","","7829646","https://stats.ncaa.org/players/7829646",548251,2023,"Oregon St.",905,"Pac-12",1,16340,528
"Victor Quinn","So.","P",8,0,20,"6-1","RIGHT","RIGHT","O'Fallon, MO","Liberty HS","7829648","https://stats.ncaa.org/players/7829648",548251,2023,"Oregon St.",905,"Pac-12",1,16340,528
"Wilson Weber","So.","C",24,22,18,"6-0","RIGHT","RIGHT","Gresham, OR","Sam Barlow","7829651","https://stats.ncaa.org/players/7829651",548251,2023,"Oregon St.",905,"Pac-12",1,16340,528
"TJ Wheeler","Sr.","C",5,1,13,"5-10","LEFT","RIGHT","","","7829652","https://stats.ncaa.org/players/7829652",548251,2023,"Oregon St.",905,"Pac-12",1,16340,528
"Ben Ferrer","Sr.","P",21,3,51,"5-11","RIGHT","RIGHT","","","7829653","https://stats.ncaa.org/players/7829653",548251,2023,"Oregon St.",905,"Pac-12",1,16340,528
"Aiden Jimenez","Fr.","P",22,1,60,"6-3","RIGHT","RIGHT","Elk Grove, CA","Elk Grove HS / Oregon State","7996727","https://stats.ncaa.org/players/7996727",548251,2023,"Oregon St.",905,"Pac-12",1,16340,528
"Ely Kennel","Fr.","INF",4,0,21,"6-0","LEFT","RIGHT","Monmouth, OR","Santiam Christian HS","7996730","https://stats.ncaa.org/players/7996730",548251,2023,"Oregon St.",905,"Pac-12",1,16340,528
"Rhett Larson","Jr.","P",15,6,28,"6-2","LEFT","RIGHT","","","7996731","https://stats.ncaa.org/players/7996731",548251,2023,"Oregon St.",905,"Pac-12",1,16340,528
"Tyler Mejia","Fr.","P",19,0,48,"6-3","LEFT","LEFT","Castle Rock, CO","Mountain Vista","7996732","https://stats.ncaa.org/players/7996732",548251,2023,"Oregon St.",905,"Pac-12",1,16340,528
"Trent Sellers","Sr.","P",15,15,29,"6-2","RIGHT","RIGHT","","","7996733","https://stats.ncaa.org/players/7996733",548251,2023,"Oregon St.",905,"Pac-12",1,16340,528
"Gavin Turley","Fr.","OF",44,39,1,"6-1","RIGHT","RIGHT","Chandler, AZ","","7996734","https://stats.ncaa.org/players/7996734",548251,2023,"Oregon St.",905,"Pac-12",1,16340,528
"Nelson Keljo","Fr.","P",23,1,36,"6-4","LEFT","LEFT","Portland, OR","Jesuit","7996729","https://stats.ncaa.org/players/7996729",548251,2023,"Oregon St.",905,"Pac-12",1,16340,528
"AJ Hutcheson","Fr.","P",26,0,32,"5-11","RIGHT","RIGHT","Elk Grove, CA","Elk Grove","7996714","https://stats.ncaa.org/players/7996714",548251,2023,"Oregon St.",905,"Pac-12",1,16340,528
"Matthew Troutner","Fr.","",0,0,45,"6-1","","","Lodi, CA","Tokay","8005060","https://stats.ncaa.org/players/8005060",548253,2023,"Pacific",922,"WCC",1,16340,534
"Tony Otis","Fr.","OF",42,37,14,"6-0","RIGHT","RIGHT","Las Vegas, NV","Spring Valley","7994548","https://stats.ncaa.org/players/7994548",548253,2023,"Pacific",922,"WCC",1,16340,534
"Ryan Martinez","Fr.","P",19,3,50,"6-3","","","Las Vegas, NV","","7994626","https://stats.ncaa.org/players/7994626",548253,2023,"Pacific",922,"WCC",1,16340,534
"Jahlil Brice","So.","OF",0,0,51,"-","","","","","7994627","https://stats.ncaa.org/players/7994627",548253,2023,"Pacific",922,"WCC",1,16340,534
"Caden Casagrande","Fr.","3B",20,7,12,"5-11","","","Eagle, ID","Bishop Kelly","7994546","https://stats.ncaa.org/players/7994546",548253,2023,"Pacific",922,"WCC",1,16340,534
"Jacob Smith","Fr.","UT",8,4,38,"6-3","","","Delray Beach, FL","J.P. Tarevella","7994625","https://stats.ncaa.org/players/7994625",548253,2023,"Pacific",922,"WCC",1,16340,534
"Jacob Weiss","Jr.","C",35,34,10,"6-1","","","Atwater, CA","Atwater","7829690","https://stats.ncaa.org/players/7829690",548253,2023,"Pacific",922,"WCC",1,16340,534
"Aidan Selfridge","Sr.","OF",5,1,19,"-","","","","","7829691","https://stats.ncaa.org/players/7829691",548253,2023,"Pacific",922,"WCC",1,16340,534
"Grant Stevens","Sr.","P",15,14,2,"5-9","","","Elk Grove, CA","","7829693","https://stats.ncaa.org/players/7829693",548253,2023,"Pacific",922,"WCC",1,16340,534
"Chase Graves","Jr.","OF",46,37,4,"6-0","","","Clayton, CA","Clayton Valley Charter","7829694","https://stats.ncaa.org/players/7829694",548253,2023,"Pacific",922,"WCC",1,16340,534
"Quinlan Sweany","Sr.","P",10,0,44,"-","","","","","7829695","https://stats.ncaa.org/players/7829695",548253,2023,"Pacific",922,"WCC",1,16340,534
"Chaz Myers","Jr.","INF",47,47,20,"5-11","RIGHT","RIGHT","Antioch, CA","Heritage","7829697","https://stats.ncaa.org/players/7829697",548253,2023,"Pacific",922,"WCC",1,16340,534
"Telly Hill","Jr.","OF",5,0,25,"5-8","","","Concord, CA","Clayton Valley Charter","7829698","https://stats.ncaa.org/players/7829698",548253,2023,"Pacific",922,"WCC",1,16340,534
"Andrew Guidara","So.","C",20,10,11,"6-1","LEFT","RIGHT","Reno, NV","Damonte Ranch H.S.","7829699","https://stats.ncaa.org/players/7829699",548253,2023,"Pacific",922,"WCC",1,16340,534
"Daniel Barrera","So.","P",10,1,16,"6-0","RIGHT","RIGHT","Chino Hills, CA","Damien","7829700","https://stats.ncaa.org/players/7829700",548253,2023,"Pacific",922,"WCC",1,16340,534
"Caden Duke","So.","1B",22,3,29,"-","","","","","7829701","https://stats.ncaa.org/players/7829701",548253,2023,"Pacific",922,"WCC",1,16340,534
"Jackson Ertz","Sr.","P",13,0,30,"-","","","","","7829703","https://stats.ncaa.org/players/7829703",548253,2023,"Pacific",922,"WCC",1,16340,534
"Owen McWilliam","So.","OF",24,0,43,"5-11","","","Bainbridge Island, WA","Bainbridge","7829704","https://stats.ncaa.org/players/7829704",548253,2023,"Pacific",922,"WCC",1,16340,534
"Austin McKinney","So.","P",0,0,21,"6-2","","","Woodland, CA","","7829705","https://stats.ncaa.org/players/7829705",548253,2023,"Pacific",922,"WCC",1,16340,534
"Ty Stout","Sr.","P",24,0,28,"6-0","RIGHT","RIGHT","Turlock, CA","Pitman HS","7829707","https://stats.ncaa.org/players/7829707",548253,2023,"Pacific",922,"WCC",1,16340,534
"Jarryd Wood","So.","INF",16,2,17,"6-0","","","Geelong, Australia","","7829708","https://stats.ncaa.org/players/7829708",548253,2023,"Pacific",922,"WCC",1,16340,534
"David Andrus","So.","P",0,0,48,"6-9","","LEFT","Adel, IA","","7829709","https://stats.ncaa.org/players/7829709",548253,2023,"Pacific",922,"WCC",1,16340,534
"Andre Vidal","So.","INF",3,0,8,"5-11","","","Miami, FL","Doral Academy","7994569","https://stats.ncaa.org/players/7994569",548253,2023,"Pacific",922,"WCC",1,16340,534
"Marvcus Guarin","Sr.","P",14,11,13,"-","","","","","7994605","https://stats.ncaa.org/players/7994605",548253,2023,"Pacific",922,"WCC",1,16340,534
"Rylan Evans","Fr.","3B",40,35,3,"5-11","","","Logandale, NV","Moapa Valley","7994536","https://stats.ncaa.org/players/7994536",548253,2023,"Pacific",922,"WCC",1,16340,534
"Peyton Miller","Fr.","UT",43,40,27,"5-9","RIGHT","RIGHT","Thousand Oaks, CA","Thousand Oaks HS","7994610","https://stats.ncaa.org/players/7994610",548253,2023,"Pacific",922,"WCC",1,16340,534
"Jackson Lux","Fr.","P",4,0,22,"6-3","","","Cincinnati, OH","Loveland","7994608","https://stats.ncaa.org/players/7994608",548253,2023,"Pacific",922,"WCC",1,16340,534
"Andrew Sloan","Fr.","C",13,9,32,"5-11","","","Sacramento, CA","Jesuit","7994645","https://stats.ncaa.org/players/7994645",548253,2023,"Pacific",922,"WCC",1,16340,534
"Ben Nemivant","Sr.","OF",48,48,1,"-","","","","","7994529","https://stats.ncaa.org/players/7994529",548253,2023,"Pacific",922,"WCC",1,16340,534
"Brandon Nguyen","Jr.","INF",1,0,47,"-","","","","","8012255","https://stats.ncaa.org/players/8012255",548253,2023,"Pacific",922,"WCC",1,16340,534
"Max Bledy","Fr.","C",12,2,35,"-","","","","","7994647","https://stats.ncaa.org/players/7994647",548253,2023,"Pacific",922,"WCC",1,16340,534
"Cooper Lanz","Fr.","P",9,5,36,"-","","","","","7994648","https://stats.ncaa.org/players/7994648",548253,2023,"Pacific",922,"WCC",1,16340,534
"Jack Metcho","Fr.","INF",45,38,40,"6-0","","","Fairfield, CA","Angelo Rodriguez","7994650","https://stats.ncaa.org/players/7994650",548253,2023,"Pacific",922,"WCC",1,16340,534
"Kaden Petersen","Fr.","OF",17,10,41,"6-0","","","Turlock, CA","Turlock","7994651","https://stats.ncaa.org/players/7994651",548253,2023,"Pacific",922,"WCC",1,16340,534
"John-Howard Bobo","Jr.","OF",31,25,9,"6-1","","","Las Vegas, NV","Basic","7994571","https://stats.ncaa.org/players/7994571",548253,2023,"Pacific",922,"WCC",1,16340,534
"Nico Defazio","Fr.","INF",0,0,31,"6-1","","","Oakland, CA","","7994622","https://stats.ncaa.org/players/7994622",548253,2023,"Pacific",922,"WCC",1,16340,534
"Evan Moll","Fr.","P",6,0,26,"6-4","LEFT","LEFT","Boulder, CO","Flatirons Academy","7994617","https://stats.ncaa.org/players/7994617",548253,2023,"Pacific",922,"WCC",1,16340,534
"Jeremy Lea","Sr.","C",47,47,5,"-","","","","","7994561","https://stats.ncaa.org/players/7994561",548253,2023,"Pacific",922,"WCC",1,16340,534
"Jake Tandy","Fr.","UT",24,18,15,"6-1","RIGHT","RIGHT","West Sacramento, CA","","7994550","https://stats.ncaa.org/players/7994550",548253,2023,"Pacific",922,"WCC",1,16340,534
"Micheal Defelippi","Sr.","P",20,2,23,"-","","","","","7994554","https://stats.ncaa.org/players/7994554",548253,2023,"Pacific",922,"WCC",1,16340,534
"Reed Farrell","Fr.","C",1,0,44,"6-0","RIGHT","RIGHT","Glen Mills, PA","Garnet Valley","7988102","https://stats.ncaa.org/players/7988102",548256,2023,"Penn",865,"Ivy League",1,16340,540
"Calvin Brown","Jr.","OF",34,24,11,"6-1","","","Shaker Heights, OH","Shaker Heights","7829770","https://stats.ncaa.org/players/7829770",548256,2023,"Penn",865,"Ivy League",1,16340,540
"Jackson Appel","Sr.","C",50,50,3,"6-0","BOTH","RIGHT","Houston, TX","Memorial","7829771","https://stats.ncaa.org/players/7829771",548256,2023,"Penn",865,"Ivy League",1,16340,540
"Edward Sarti","Jr.","P",23,0,34,"6-4","","","Kentfield, CA","Marin Academy","7829772","https://stats.ncaa.org/players/7829772",548256,2023,"Penn",865,"Ivy League",1,16340,540
